"","id","category","weblink_au_t"
"553","30","Formation","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"554","30","1948; 74 years ago (1948)","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"555","30","Type","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"556","30","Department","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"557","30","Legal status","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"558","30","Active","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"559","30","Headquarters","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"560","30","New York City, New York, U.S.","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"561","30","Head","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"562","30","Liu Zhenmin","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"563","30","Website","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"564","30","www.un.org/en/desa","https://wikipedia.org/wiki/United_Nations_Department_of_Economic_and_Social_Affairs"
"565","31","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"566","31","ECLAC","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"567","31","Formation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"568","31","1948; 74 years ago (1948)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"569","31","Type","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"570","31","Primary Organ - Regional Branch","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"571","31","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"572","31","Active","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"573","31","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"574","31","Santiago, Chile","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"575","31","Head","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"576","31","Executive Secretary of the Economic Commission for Latin America and the Caribbean  Mario Cimoli (interim)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"577","31","Parent organization","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"578","31","United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"579","31","Website","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"580","31","English Version","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Latin_America__and_the_Caribbean"
"581","32","Alternative names","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"582","32","UNOG","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"583","32","Town or city","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"584","32","Geneva","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"585","32","Country","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"586","32","Switzerland","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"587","32","Coordinates","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"588","32",".mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}46°13'36""N 6°08'26""E<U+FEFF> / <U+FEFF>46.226667°N 6.140556°E<U+FEFF> / 46.226667; 6.140556Coordinates: 46°13'36""N 6°08'26""E<U+FEFF> / <U+FEFF>46.226667°N 6.140556°E<U+FEFF> / 46.226667; 6.140556","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"589","33","Alternative names","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"590","33","UNOG","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"591","33","Town or city","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"592","33","Geneva","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"593","33","Country","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"594","33","Switzerland","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"595","33","Coordinates","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"596","33",".mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}46°13'36""N 6°08'26""E<U+FEFF> / <U+FEFF>46.226667°N 6.140556°E<U+FEFF> / 46.226667; 6.140556Coordinates: 46°13'36""N 6°08'26""E<U+FEFF> / <U+FEFF>46.226667°N 6.140556°E<U+FEFF> / 46.226667; 6.140556","https://wikipedia.org/wiki/UN_Office_at_Geneva"
"597","34","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"598","34","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"599","34","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"600","34","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"601","34","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"602","34","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"603","34","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"604","34","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"605","34","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"606","34","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"607","34","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"608","34","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"609","34","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"610","34","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"611","34","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"612","34","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"613","35","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"614","35","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"615","35","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"616","35","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"617","35","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"618","35","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"619","35","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"620","35","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"621","35","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"622","35","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"623","35","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"624","35","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"625","35","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"626","35","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"627","35","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"628","35","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"629","36","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"630","36","ESCAP","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"631","36","Formation","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"632","36","28 March 1947; 75 years ago (1947-03-28)","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"633","36","Type","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"634","36","Primary Organ – Regional Branch","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"635","36","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"636","36","Active","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"637","36","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"638","36","Bangkok, Thailand","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"639","36","Head","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"640","36","Executive Secretary of the United Nations Economic and Social Commission for Asia and the Pacific  Armida Salsiah Alisjahbana","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"641","36","Parent organization","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"642","36","United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"643","36","Website","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"644","36","www.unescap.org","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"645","37","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"646","37","ESCAP","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"647","37","Formation","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"648","37","28 March 1947; 75 years ago (1947-03-28)","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"649","37","Type","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"650","37","Primary Organ – Regional Branch","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"651","37","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"652","37","Active","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"653","37","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"654","37","Bangkok, Thailand","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"655","37","Head","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"656","37","Executive Secretary of the United Nations Economic and Social Commission for Asia and the Pacific  Armida Salsiah Alisjahbana","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"657","37","Parent organization","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"658","37","United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"659","37","Website","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"660","37","www.unescap.org","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"661","38","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"662","38","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"663","38","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"664","38","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"665","38","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"666","38","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"667","38","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"668","38","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"669","38","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"670","38","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"671","38","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"672","38","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"673","38","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"674","38","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"675","38","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"676","38","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"677","39","Motto","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"678","39","Mens et Manus (Latin)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"679","39","Motto in English","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"680","39","""Mind and Hand""[1]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"681","39","Type","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"682","39","Private land-grant research university","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"683","39","Established","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"684","39","April 10, 1861; 161 years ago (1861-04-10)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"685","39","Accreditation","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"686","39","NECHE","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"687","39","Academic affiliations","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"688","39","AAUCDIOCOFHENAICU[2]URA568 GroupSea grantSpace grant","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"689","39","Endowment","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"690","39","$27.4 billion (2021)[3]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"691","39","Chancellor","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"692","39","Melissa Nobles","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"693","39","President","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"694","39","L. Rafael Reif","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"695","39","Provost","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"696","39","Martin A. Schmidt","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"697","39","Academic staff","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"698","39","1,074[4]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"699","39","Students","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"700","39","11,934 (Fall 2021)[5]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"701","39","Undergraduates","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"702","39","4,638 (Fall 2021)[5]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"703","39","Postgraduates","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"704","39","7,296 (Fall 2021)[5]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"705","39","Location","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"706","39","Cambridge, Massachusetts, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°21'36""N 71°05'31""W<U+FEFF> / <U+FEFF>42.360°N 71.092°W<U+FEFF> / 42.360; -71.092Coordinates: 42°21'36""N 71°05'31""W<U+FEFF> / <U+FEFF>42.360°N 71.092°W<U+FEFF> / 42.360; -71.092","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"707","39","Campus","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"708","39","Midsize City,[6] 166 acres (67.2 ha)[7]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"709","39","Newspaper","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"710","39","The Tech","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"711","39","Colors","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"712","39",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Cardinal Red  Silver Gray  Black[8][9]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"713","39","Nickname","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"714","39","Engineers","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"715","39","Sporting affiliations","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"716","39","NCAA Division III – NEWMACNEISACWPAUVCEARCEAWRC","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"717","39","Mascot","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"718","39","Tim the Beaver[10]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"719","39","Website","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"720","39","mit.edu","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"721","39","Admit rate","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"722","39","7.3% ( -1)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"723","39","Yield rate","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"724","39","73.4% ( +0.7)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"725","39","SAT Total","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"726","39","1510-1570 ( +5 median)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"727","39","ACT Composite","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"728","39","34–36 ( +1 median)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"729","40","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"730","40","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"731","40","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"732","40","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"733","40","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"734","40","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"735","40","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"736","40","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"737","40","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"738","40","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"739","40","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"740","40","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"741","40","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"742","40","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"743","40","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"744","40","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"745","41","Motto","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"746","41","Mens et Manus (Latin)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"747","41","Motto in English","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"748","41","""Mind and Hand""[1]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"749","41","Type","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"750","41","Private land-grant research university","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"751","41","Established","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"752","41","April 10, 1861; 161 years ago (1861-04-10)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"753","41","Accreditation","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"754","41","NECHE","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"755","41","Academic affiliations","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"756","41","AAUCDIOCOFHENAICU[2]URA568 GroupSea grantSpace grant","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"757","41","Endowment","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"758","41","$27.4 billion (2021)[3]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"759","41","Chancellor","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"760","41","Melissa Nobles","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"761","41","President","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"762","41","L. Rafael Reif","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"763","41","Provost","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"764","41","Martin A. Schmidt","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"765","41","Academic staff","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"766","41","1,074[4]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"767","41","Students","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"768","41","11,934 (Fall 2021)[5]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"769","41","Undergraduates","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"770","41","4,638 (Fall 2021)[5]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"771","41","Postgraduates","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"772","41","7,296 (Fall 2021)[5]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"773","41","Location","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"774","41","Cambridge, Massachusetts, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}42°21'36""N 71°05'31""W<U+FEFF> / <U+FEFF>42.360°N 71.092°W<U+FEFF> / 42.360; -71.092Coordinates: 42°21'36""N 71°05'31""W<U+FEFF> / <U+FEFF>42.360°N 71.092°W<U+FEFF> / 42.360; -71.092","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"775","41","Campus","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"776","41","Midsize City,[6] 166 acres (67.2 ha)[7]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"777","41","Newspaper","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"778","41","The Tech","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"779","41","Colors","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"780","41",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Cardinal Red  Silver Gray  Black[8][9]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"781","41","Nickname","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"782","41","Engineers","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"783","41","Sporting affiliations","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"784","41","NCAA Division III – NEWMACNEISACWPAUVCEARCEAWRC","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"785","41","Mascot","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"786","41","Tim the Beaver[10]","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"787","41","Website","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"788","41","mit.edu","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"789","41","Admit rate","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"790","41","7.3% ( -1)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"791","41","Yield rate","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"792","41","73.4% ( +0.7)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"793","41","SAT Total","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"794","41","1510-1570 ( +5 median)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"795","41","ACT Composite","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"796","41","34–36 ( +1 median)","https://wikipedia.org/wiki/Massachusetts_Institute_of_Technology"
"797","44","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"798","44","ECA","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"799","44","Formation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"800","44","1958; 64 years ago (1958)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"801","44","Type","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"802","44","Primary Organ - Regional Branch","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"803","44","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"804","44","Active","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"805","44","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
"806","44","Africa Hall, Addis Ababa, Ethiopia","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Africa"
